Clabel,conductor,ainvs,rank,torsion
355224i1,355224,"[0,1,0,-151740,22756464]",3,1
355230h1,355230,"[1,-1,1,-13838,626717]",3,1
355326e1,355326,"[1,0,1,-562,-3976]",3,1
355334a1,355334,"[1,0,1,-400,3042]",3,1
355338a1,355338,"[1,-1,0,-186,-604]",3,1
355347b1,355347,"[1,-1,1,-497,4420]",3,1
355392a1,355392,"[0,0,0,-1884,23024]",3,1
355419d1,355419,"[1,-1,1,-308,2170]",3,1
355429a1,355429,"[1,0,0,9,-26]",3,1
355605a1,355605,"[0,-1,1,-10860,439256]",3,1
355696h1,355696,"[0,0,0,-16283,714074]",3,1
355779a1,355779,"[0,0,1,81,722]",3,1
355838e1,355838,"[1,0,0,-2402,-34364]",3,1
355845a1,355845,"[0,-1,1,174,416]",3,1
355900a1,355900,"[0,0,0,-5800,170500]",3,1
355923a1,355923,"[1,-1,1,-275,1640]",3,1
355928a1,355928,"[0,1,0,5,42]",3,1
356003a1,356003,"[0,1,1,-128,546]",3,1
356064c1,356064,"[0,1,0,-6654,208800]",3,1
356070c1,356070,"[1,1,0,-12107,632601]",3,1
356112b1,356112,"[0,0,0,-1371,20810]",3,1
356224b1,356224,"[0,1,0,-74697,-7591289]",3,1
356224q1,356224,"[0,0,0,-308,-1936]",3,1
356241a1,356241,"[1,1,1,-55,26]",3,1
356272a1,356272,"[0,1,0,-2920,60804]",3,1
356274a1,356274,"[1,-1,0,-576,5616]",3,1
356278b1,356278,"[1,0,0,-5609,162649]",3,1
356279a1,356279,"[1,0,0,-2206,39969]",3,1
356286a1,356286,"[1,1,0,-9614,375984]",3,1
356322c1,356322,"[1,0,0,-1312,11264]",3,1
356346e1,356346,"[1,-1,1,-2489,48089]",3,1
356376b1,356376,"[0,1,0,-4489,120827]",3,1
356408a1,356408,"[0,1,0,-384,1285]",3,1
356524b1,356524,"[0,1,0,-261,1588]",3,1
356542a1,356542,"[1,0,0,-3833,91129]",3,1
356547b1,356547,"[0,1,1,-5439,144101]",3,1
356550b1,356550,"[1,1,0,-160,700]",3,1
356590d1,356590,"[1,0,1,-2708,61518]",3,3
356590d2,356590,"[1,0,1,18417,-259582]",3,1
356606a1,356606,"[1,0,1,-152,-1626]",3,1
356606b1,356606,"[1,-1,1,-4983,-119217]",3,1
356677b1,356677,"[0,-1,1,-1058,10680]",3,1
356736a1,356736,"[0,-1,0,-87,351]",3,1
356802a1,356802,"[1,0,0,-8270,292356]",3,1
356844a1,356844,"[0,-1,0,1476,-47880]",3,1
356870a1,356870,"[1,-1,0,155,1621]",3,1
356960b1,356960,"[0,1,0,-1910,31900]",3,1
356970e1,356970,"[1,0,1,-2448,78778]",3,1
357024d1,357024,"[0,1,0,-1409,13071]",3,1
357080b1,357080,"[0,1,0,-6575,204598]",3,1
357090f1,357090,"[1,1,1,-351,2949]",3,1
357165a1,357165,"[1,-1,1,-248,3422]",3,1
357184a1,357184,"[0,1,0,-289,-1473]",3,1
357208a1,357208,"[0,0,0,-244,1476]",3,1
357227a1,357227,"[0,1,1,12,28]",3,1
357238b1,357238,"[1,0,1,-1599,24470]",3,1
357246a1,357246,"[1,-1,0,-72306,7514068]",3,1
357258a1,357258,"[1,1,0,-447,3465]",3,1
357259a1,357259,"[0,-1,1,-156,888]",3,1
357398a1,357398,"[1,0,1,-90,12]",3,1
357441a1,357441,"[0,-1,1,-4114,102954]",3,1
357540a1,357540,"[0,-1,0,-6,225]",3,1
357562a1,357562,"[1,0,0,-67,129]",3,1
357618c1,357618,"[1,1,1,-675,6081]",3,1
357675e1,357675,"[1,0,0,-4248,95337]",3,1
357712d1,357712,"[0,0,0,-2567,50070]",3,1
357777a1,357777,"[1,-1,1,-74,352]",3,1
357858q1,357858,"[1,-1,1,-344,4699]",3,1
357858q2,357858,"[1,-1,1,-34184,2441179]",3,1
357900a1,357900,"[0,-1,0,-948,11592]",3,1
357916a1,357916,"[0,1,0,-13,204]",3,1
357916b1,357916,"[0,0,0,-4820,128801]",3,1
357972a1,357972,"[0,1,0,-2457,46656]",3,1
357994j1,357994,"[1,0,0,-16430,819076]",3,1
358034a1,358034,"[1,0,0,-435,4321]",3,1
358034b1,358034,"[1,0,0,-34908,2511184]",3,1
358083a1,358083,"[1,-1,1,-2459,47504]",3,1
358118a1,358118,"[1,1,0,-3773,87649]",3,1
358119a1,358119,"[0,0,1,-687,6916]",3,1
358146g1,358146,"[1,-1,1,-3569,-10591]",3,1
358146h1,358146,"[1,-1,1,-674,6897]",3,1
358210b1,358210,"[1,1,0,-16923,838777]",3,1
358210c1,358210,"[1,1,0,-298,1808]",3,1
358264a1,358264,"[0,1,0,-369,2515]",3,1
358267a1,358267,"[1,-1,1,-54,144]",3,1
358360g1,358360,"[0,1,0,-4465,-19725]",3,1
358422b1,358422,"[1,1,0,24,144]",3,1
358458b1,358458,"[1,0,0,-5430,155556]",3,1
358461a1,358461,"[1,-1,1,-131,762]",3,1
358505b1,358505,"[1,1,1,-116,-216]",3,1
358538a1,358538,"[1,-1,0,-23,65]",3,1
358549a1,358549,"[0,-1,1,-52,160]",3,1
358592g1,358592,"[0,-1,0,-2761,56777]",3,1
358662v1,358662,"[1,0,0,-3277,43409]",3,1
358662v2,358662,"[1,0,0,-235117,43861169]",3,1
358752d1,358752,"[0,-1,0,-6221,190917]",3,1
358944i1,358944,"[0,1,0,-2961,60831]",3,1
358952b1,358952,"[0,-1,0,-327,2344]",3,1
359024a1,359024,"[0,0,0,-379,2986]",3,1
359026e1,359026,"[1,1,1,-35,321]",3,1
359042b1,359042,"[1,-1,1,-1093,14205]",3,1
359173a1,359173,"[0,0,1,-85,300]",3,1
359191a1,359191,"[1,1,1,-34,-18]",3,1
359262a1,359262,"[1,-1,0,-306,2196]",3,1
359304a1,359304,"[0,1,0,-6985,226619]",3,1
359344a1,359344,"[0,1,0,-24,916]",3,1
359442f1,359442,"[1,-1,1,1534,264705]",3,1
359466a1,359466,"[1,1,0,122,724]",3,1
359508a1,359508,"[0,-1,0,-29,30]",3,1
359537a1,359537,"[1,0,0,-447,3586]",3,1
359542b1,359542,"[1,-1,0,-866,10068]",3,1
359552l1,359552,"[0,-1,0,71,-55]",3,1
359586d1,359586,"[1,-1,1,-3317,74765]",3,1
359644a1,359644,"[0,-1,0,-508,4856]",3,1
359714b1,359714,"[1,0,1,-32,174]",3,1
359738a1,359738,"[1,0,1,-198,980]",3,1
359846a1,359846,"[1,0,1,-17,84]",3,1
359847a1,359847,"[1,-1,1,-284,1964]",3,1
359858f1,359858,"[1,-1,1,-3033,64185]",3,1
359952a1,359952,"[0,-1,0,-200,1296]",3,1
359952d1,359952,"[0,-1,0,3536,8128]",3,1
359974e1,359974,"[1,0,0,-1153,10761]",3,1
360012c1,360012,"[0,1,0,3,3924]",3,1
360037a1,360037,"[0,-1,1,-35,87]",3,1
360122a1,360122,"[1,-1,0,-161,893]",3,1
360134c1,360134,"[1,1,0,-191,931]",3,1
360162j1,360162,"[1,-1,0,-843,9585]",3,2
360162j2,360162,"[1,-1,0,-1353,-2961]",3,2
360202a1,360202,"[1,0,1,-113,-300]",3,1
360266a1,360266,"[1,-1,0,-104,784]",3,1
360342b1,360342,"[1,-1,1,-461,5941]",3,1
360458c1,360458,"[1,0,0,-1404,19984]",3,1
360512a1,360512,"[0,1,0,-1569,24895]",3,1
360544a1,360544,"[0,0,0,-412,3520]",3,1
360569b1,360569,"[1,-1,1,-259,1634]",3,1
360624w1,360624,"[0,1,0,248,16916]",3,1
360693a1,360693,"[0,0,1,-8703,312500]",3,1
360696h1,360696,"[0,1,0,-537,17451]",3,1
360768b1,360768,"[0,-1,0,-217,1369]",3,1
360768z1,360768,"[0,1,0,1303,27351]",3,1
360795b1,360795,"[1,1,1,-561,4908]",3,1
360847b1,360847,"[1,-1,1,-2029,35532]",3,1
360906a1,360906,"[1,1,0,-994,11956]",3,1
360932a1,360932,"[0,1,0,-40565,3151324]",3,1
361055a1,361055,"[0,0,1,7,64]",3,1
361088a1,361088,"[0,0,0,-8644,312016]",3,1
361178c1,361178,"[1,0,0,-441,3529]",3,1
361178d1,361178,"[1,0,0,-66,20932]",3,1
361188a1,361188,"[0,0,0,-19344,-994556]",3,1
361193a1,361193,"[1,0,0,-2205,38416]",3,1
361231a1,361231,"[0,0,1,1390,22040]",3,1
361322a1,361322,"[1,-1,0,-64,-116]",3,1
361322g1,361322,"[1,1,0,-24170,1432852]",3,1
361333a1,361333,"[0,0,1,29,486]",3,1
361406c1,361406,"[1,0,0,-112,384]",3,1
361416e1,361416,"[0,-1,0,-419,-3156]",3,2
361416e2,361416,"[0,-1,0,-604,100]",3,2
361598a1,361598,"[1,-1,1,-6,117]",3,1
361686d1,361686,"[1,0,1,-320,-1330]",3,1
361720a1,361720,"[0,-1,0,-1300,18500]",3,1
361722k1,361722,"[1,0,1,-787,1514]",3,1
361728a1,361728,"[0,0,0,-366,2696]",3,1
361738c1,361738,"[1,-1,1,-96,771]",3,1
361744b1,361744,"[0,1,0,-3632,83284]",3,1
361792d1,361792,"[0,0,0,-620,6224]",3,1
361816e1,361816,"[0,-1,0,-5112,142129]",3,1
361820a1,361820,"[0,0,0,1427,-9603]",3,1
361838b1,361838,"[1,1,1,-251235,48364801]",3,1
361899a1,361899,"[1,-1,1,-59,-786]",3,1
361920a1,361920,"[0,-1,0,-2501,48981]",3,2
361920a2,361920,"[0,-1,0,-2321,56145]",3,2
361937a1,361937,"[1,0,0,-214,1933]",3,1
361949a1,361949,"[1,-1,1,4293,-11970]",3,1
362112b1,362112,"[0,-1,0,-179,963]",3,2
362112b2,362112,"[0,-1,0,-409,-1751]",3,2
362112d1,362112,"[0,-1,0,-303,-1881]",3,2
362112d2,362112,"[0,-1,0,-713,4761]",3,2
362117c1,362117,"[1,-1,1,-571552,817812710]",3,1
362128e1,362128,"[0,-1,0,-520,4736]",3,1
362136g1,362136,"[0,1,0,-212,1101]",3,1
362153d1,362153,"[1,1,1,-3209,69840]",3,1
362194a1,362194,"[1,1,0,-2,40]",3,1
362194b1,362194,"[1,1,0,-31530,2141896]",3,1
362278a1,362278,"[1,1,0,-8948,317164]",3,1
362299a1,362299,"[0,0,1,-304,1932]",3,1
362341a1,362341,"[0,1,1,-1554,23238]",3,1
362585a1,362585,"[0,1,1,-96,3636]",3,1
362688a1,362688,"[0,-1,0,-621345,188722881]",3,1
362688e1,362688,"[0,-1,0,-289,2305]",3,1
362688h1,362688,"[0,-1,0,79,-783]",3,1
362731a1,362731,"[0,1,1,-2,-30]",3,1
362760b1,362760,"[0,-1,0,-1740,29412]",3,1
362881a1,362881,"[0,0,1,-884,10060]",3,1
362924a1,362924,"[0,-1,0,-29,94]",3,1
362958a1,362958,"[1,1,1,-3167,67205]",3,1
362990a1,362990,"[1,0,1,-243,5306]",3,1
363024a1,363024,"[0,0,0,-507,5690]",3,1
363026a1,363026,"[1,0,0,-524,2704]",3,1
363070b1,363070,"[1,1,0,-38,-8]",3,1
363072y1,363072,"[0,1,0,-10417,543119]",3,1
363096d1,363096,"[0,0,0,-246,1681]",3,1
363111a1,363111,"[1,1,1,-27,132]",3,1
363114b1,363114,"[1,-1,0,-18081,940333]",3,1
363114e1,363114,"[1,-1,0,-24,576]",3,1
363162a1,363162,"[1,1,0,-1382,19860]",3,1
363316a1,363316,"[0,-1,0,-382,2969]",3,1
363321b1,363321,"[1,-1,1,-2186,-34810]",3,1
363328z1,363328,"[0,0,0,-524,-464]",3,1
363378b1,363378,"[1,0,0,-2480,36096]",3,1
363410c1,363410,"[1,-1,1,-22392,1278459]",3,1
363460a1,363460,"[0,-1,0,-76,1016]",3,1
363558l1,363558,"[1,1,1,-5887,662885]",3,1
363584a1,363584,"[0,0,0,-844,9136]",3,1
363608a1,363608,"[0,1,0,503,6939]",3,1
363609a1,363609,"[0,0,1,-201,1122]",3,1
363718a1,363718,"[1,-1,1,-11262,463245]",3,1
363783a1,363783,"[0,-1,1,-6494,-101656]",3,1
364008e1,364008,"[0,1,0,-1612,23984]",3,1
364072c1,364072,"[0,-1,0,-388,2996]",3,1
364190a1,364190,"[1,-1,0,-79,553]",3,1
364205a1,364205,"[0,1,1,-800,7656]",3,1
364260a1,364260,"[0,-1,0,-2106,38025]",3,1
364280b1,364280,"[0,1,0,-3361,56835]",3,1
364310a1,364310,"[1,-1,0,-100,100]",3,1
364338a1,364338,"[1,-1,0,1902,-2476]",3,1
364395b1,364395,"[1,1,1,-14680,690650]",3,1
364416a1,364416,"[0,-1,0,-27,99]",3,1
364434g1,364434,"[1,1,1,-5690,163271]",3,1
364443a1,364443,"[1,0,0,-1464,21393]",3,1
364464a1,364464,"[0,0,0,96,3116]",3,1
364466a1,364466,"[1,0,1,-11,42]",3,1
364479a1,364479,"[1,1,1,-108,384]",3,1
364526b1,364526,"[1,0,1,-159,1778]",3,1
364623a1,364623,"[0,-1,1,-57,-1303]",3,1
364646a1,364646,"[1,-1,0,-367,2809]",3,1
364646b1,364646,"[1,1,0,-6,-224]",3,1
364658b1,364658,"[1,-1,0,-667,-5531]",3,1
364658f1,364658,"[1,1,0,-66567,6582745]",3,1
364658f2,364658,"[1,1,0,-679312,-213303040]",3,1
364707f1,364707,"[0,0,1,-504,-4300]",3,1
364713a1,364713,"[0,-1,1,-36,110]",3,1
364898a1,364898,"[1,-1,0,-173,961]",3,1
364974a1,364974,"[1,1,0,-14,564]",3,1
364992j1,364992,"[0,-1,0,-701,7149]",3,1
364992bi1,364992,"[0,1,0,-505,4679]",3,1
365088a1,365088,"[0,-1,0,-1745,28641]",3,1
365110a1,365110,"[1,0,1,-2498,-9522]",3,1
365110c1,365110,"[1,0,0,-4065,97225]",3,1
365118d1,365118,"[1,1,0,-158,744]",3,1
365118e1,365118,"[1,1,0,14332,-727536]",3,1
365300a1,365300,"[0,1,0,-2633,-17912]",3,1
365309a1,365309,"[1,1,1,-69,-200]",3,1
365364a1,365364,"[0,0,0,-1128,-8476]",3,1
365382g1,365382,"[1,-1,1,-2771,-30093]",3,1
365442a1,365442,"[1,1,0,-2426,101760]",3,2
365442a2,365442,"[1,1,0,-50936,4399746]",3,2
365442b1,365442,"[1,1,0,-1831,30325]",3,2
365442b2,365442,"[1,1,0,-29551,1943005]",3,2
365463a1,365463,"[0,0,1,-5949,176592]",3,1
365516a1,365516,"[0,-1,0,-205,1166]",3,1
365541e1,365541,"[1,0,0,-239,28590]",3,1
365594d1,365594,"[1,0,0,-1186,4932]",3,1
365655a1,365655,"[0,1,1,-1406,20306]",3,1
365670c1,365670,"[1,-1,0,-6075,188325]",3,2
365670c2,365670,"[1,-1,0,-97875,11810205]",3,2
365706a1,365706,"[1,-1,0,-8133,284309]",3,1
365727a1,365727,"[1,0,0,-294,1359]",3,1
365778b1,365778,"[1,-1,0,-1611,25353]",3,1
365778e1,365778,"[1,-1,0,2520,730944]",3,1
365794a1,365794,"[1,0,1,49,30]",3,1
365859a1,365859,"[0,0,1,-6789,210982]",3,1
365868a1,365868,"[0,0,0,-39,414]",3,1
365880a1,365880,"[0,-1,0,-996,12420]",3,2
365880a2,365880,"[0,-1,0,-696,19740]",3,2
365888b1,365888,"[0,-1,0,-289,2753]",3,1
365991a1,365991,"[1,0,0,-876,12159]",3,1
365997a1,365997,"[1,1,1,-202,1022]",3,1
366065a1,366065,"[0,0,1,-433,-1362]",3,1
366079a1,366079,"[1,-1,1,-279,1152]",3,1
366114b1,366114,"[1,0,1,-27248,1787042]",3,1
366246a1,366246,"[1,-1,0,-324,-1706]",3,1
366246h1,366246,"[1,-1,1,-5891,165507]",3,1
366338b1,366338,"[1,1,0,-29652,1959940]",3,1
366410g1,366410,"[1,-1,1,-453,5181]",3,1
366495a1,366495,"[1,1,1,-55,350]",3,1
366575b1,366575,"[0,0,1,-115,306]",3,1
366665a1,366665,"[0,1,1,-2200,38906]",3,1
366669a1,366669,"[0,0,1,-273,-1548]",3,1
366756b1,366756,"[0,1,0,-289,-208]",3,1
366811a1,366811,"[0,1,1,18,0]",3,1
366822a1,366822,"[1,-1,0,9,121]",3,1
366849b1,366849,"[1,-1,1,-236,1432]",3,1
367023a1,367023,"[0,1,1,-89992,10304272]",3,1
367095b1,367095,"[0,1,1,-1560,20306]",3,1
367100a1,367100,"[0,1,0,867,8863]",3,1
367120g1,367120,"[0,0,0,-24787,1498066]",3,1
367158d1,367158,"[1,0,1,-3865,92072]",3,1
367166c1,367166,"[1,-1,1,204,5271]",3,1
367308a1,367308,"[0,0,0,24,169]",3,1
367314c1,367314,"[1,0,1,-3577,81416]",3,1
367371a1,367371,"[1,-1,1,-581,5550]",3,1
367390a1,367390,"[1,-1,0,-220,-800]",3,1
367433a1,367433,"[0,1,1,-23,-114]",3,1
367442b1,367442,"[1,0,0,-2601,50137]",3,1
367488o1,367488,"[0,0,0,-246,11180]",3,2
367488o2,367488,"[0,0,0,-9156,335504]",3,2
367554f1,367554,"[1,1,1,-17837,-397213]",3,1
367622a1,367622,"[1,-1,0,-1772,29172]",3,1
367647a1,367647,"[0,-1,1,-1682,26060]",3,1
367734d1,367734,"[1,1,1,-152,857]",3,1
367826a1,367826,"[1,1,0,-160,-832]",3,1
367852a1,367852,"[0,1,0,-7349,240055]",3,1
367916c1,367916,"[0,-1,0,-53049,4720570]",3,1
367940a1,367940,"[0,-1,0,-165,-575]",3,1
367967b1,367967,"[1,1,0,-370,2591]",3,1
367980e1,367980,"[0,1,0,-966,15345]",3,1
368024a1,368024,"[0,1,0,-404,-3215]",3,1
368032e1,368032,"[0,-1,0,-1825,46001]",3,1
368058a1,368058,"[1,0,1,-2110,37100]",3,1
368066f1,368066,"[1,-1,1,-1296,14835]",3,1
368114d1,368114,"[1,1,1,-334,2187]",3,1
368159a1,368159,"[0,0,1,-49,-90]",3,1
368195a1,368195,"[0,0,1,-1408,20313]",3,1
368256e1,368256,"[0,-1,0,-1279,-665]",3,2
368256e2,368256,"[0,-1,0,-13609,613369]",3,2
368256q1,368256,"[0,1,0,-2777,62391]",3,1
368265a1,368265,"[0,1,1,-68520,-3525226]",3,1
368277c1,368277,"[1,1,1,-2457,147012]",3,1
368412d1,368412,"[0,1,0,-2585,49464]",3,1
368498a1,368498,"[1,-1,0,-3194,70324]",3,1
368524a1,368524,"[0,1,0,-190,969]",3,1
368529a1,368529,"[0,-1,1,-6806,218378]",3,1
368595a1,368595,"[0,0,1,-3387,78390]",3,1
368626a1,368626,"[1,-1,1,-346056,78496011]",3,1
368720f1,368720,"[0,-1,0,-1416,28480]",3,1
368809c1,368809,"[0,-1,1,-9205,343012]",3,1
368818a1,368818,"[1,0,1,-470,3880]",3,1
368850p1,368850,"[1,1,1,-988,8381]",3,1
368852a1,368852,"[0,1,0,-34077,2409919]",3,1
368878a1,368878,"[1,-1,0,-143,1741]",3,1
368973b1,368973,"[0,0,1,-636,6171]",3,1
369075a1,369075,"[0,-1,1,342,6968]",3,1
369088c1,369088,"[0,-1,0,-657,5329]",3,1
369090m1,369090,"[1,-1,1,-608,7427]",3,1
369104g1,369104,"[0,-1,0,9248,-21381376]",3,1
369104g2,369104,"[0,-1,0,-83232,577371136]",3,1
369123a1,369123,"[0,1,1,-61669,5874031]",3,1
369131b1,369131,"[0,0,1,-62,171]",3,1
369230a1,369230,"[1,-1,0,-5119,142333]",3,1
369308b1,369308,"[0,1,0,-4102,99849]",3,1
369376a1,369376,"[0,0,0,-124,1024]",3,1
369510e1,369510,"[1,1,0,-577,5041]",3,1
369512a1,369512,"[0,0,0,-3004,133876]",3,1
369520a1,369520,"[0,1,0,-21856,3395700]",3,2
369520a2,369520,"[0,1,0,-498656,135183220]",3,2
369531b1,369531,"[1,-1,1,-599,65792]",3,1
369556a1,369556,"[0,-1,0,-1517,22126]",3,1
369576a1,369576,"[0,0,0,-147,155]",3,1
369672a1,369672,"[0,-1,0,-868,-8636]",3,2
369672a2,369672,"[0,-1,0,-13528,-601124]",3,2
369712a1,369712,"[0,1,0,-992,11476]",3,1
369712b1,369712,"[0,1,0,-376,-2604]",3,1
369748a1,369748,"[0,0,0,-472,3940]",3,1
369760a1,369760,"[0,1,0,-1105,11103]",3,1
369774b1,369774,"[1,-1,0,-33,25]",3,1
369785a1,369785,"[0,0,1,-27517,1756782]",3,1
369810a1,369810,"[1,-1,0,-540,3100]",3,2
369810a2,369810,"[1,-1,0,-3690,-83210]",3,2
369894a1,369894,"[1,0,1,-360,1702]",3,1
369915c1,369915,"[1,1,1,-1701,26574]",3,1
369919a1,369919,"[0,1,1,-144,612]",3,1
369926a1,369926,"[1,-1,0,-37,37]",3,1
369950b1,369950,"[1,-1,0,-1822,30736]",3,1
369952a1,369952,"[0,1,0,3,1099]",3,1
369972a1,369972,"[0,0,0,-4449,114689]",3,1
370035a1,370035,"[0,0,1,213,1840]",3,1
370135a1,370135,"[0,0,1,-97,492]",3,1
370139a1,370139,"[1,0,0,-12394,-493701]",3,2
370139a2,370139,"[1,0,0,-41489,2677654]",3,2
370161c1,370161,"[1,-1,1,-13433,596310]",3,1
370166a1,370166,"[1,1,0,1,-29]",3,1
370166b1,370166,"[1,-1,1,-4374,112677]",3,1
370166c1,370166,"[1,1,1,-102552,12604345]",3,1
370177b1,370177,"[1,1,0,-21,16]",3,1
370235a1,370235,"[1,0,0,-185,-650]",3,1
370253a1,370253,"[0,0,1,-211,1266]",3,1
370266b1,370266,"[1,1,0,-54,36]",3,1
370304a1,370304,"[0,0,0,556,6896]",3,1
370404a1,370404,"[0,0,0,-480,4068]",3,1
370480b1,370480,"[0,1,0,-2056,-24300]",3,1
370514a1,370514,"[1,0,0,90,-1244]",3,1
370574b1,370574,"[1,0,0,-15502,657924]",3,1
370604a1,370604,"[0,0,0,-3136,78340]",3,1
370619a1,370619,"[0,0,1,-298,1980]",3,1
370620b1,370620,"[0,0,0,-8853,325373]",3,1
370624a1,370624,"[0,1,0,-257,1759]",3,1
370730d1,370730,"[1,0,0,-166435,26141697]",3,1
370768a1,370768,"[0,1,0,72,4]",3,1
370886a1,370886,"[1,1,0,-31,41]",3,1
370905a1,370905,"[0,1,1,-2140,26644]",3,1
371020a1,371020,"[0,0,0,-532,5281]",3,1
371072e1,371072,"[0,-1,0,-55,71]",3,1
371106b1,371106,"[1,-1,0,-1008,12420]",3,1
371120a1,371120,"[0,1,0,-160,-300]",3,1
371120b1,371120,"[0,1,0,-18920,978100]",3,1
371154a1,371154,"[1,1,0,-4326,107604]",3,1
371196a1,371196,"[0,0,0,-237,1325]",3,1
371206a1,371206,"[1,0,1,-2515,47202]",3,1
371318a1,371318,"[1,-1,0,-883,7855]",3,1
371437a1,371437,"[0,0,1,-115,348]",3,1
371480a1,371480,"[0,0,0,-9388,-274412]",3,1
371514b1,371514,"[1,1,0,-176,204]",3,2
371514b2,371514,"[1,1,0,-1606,-25250]",3,2
371522c1,371522,"[1,0,0,-422,3556]",3,1
371522c2,371522,"[1,0,0,-34902,2506804]",3,1
371605a1,371605,"[0,0,1,-3007,60762]",3,1
371605c1,371605,"[0,0,1,-178,-831]",3,1
371616c1,371616,"[0,-1,0,-8934,327888]",3,2
371616c2,371616,"[0,-1,0,-7464,437844]",3,2
371824a1,371824,"[0,1,0,-1752,28756]",3,1
371824b1,371824,"[0,1,0,264,-812]",3,1
371852c1,371852,"[0,0,0,-40,769]",3,1
371854a1,371854,"[1,1,0,-756,7840]",3,1
371925f1,371925,"[1,-1,1,-22730,1324622]",3,1
371936a1,371936,"[0,1,0,-493,3195]",3,1
372001a1,372001,"[1,0,0,-846,11287]",3,1
372050a1,372050,"[1,-1,0,-442,7216]",3,1
372067a1,372067,"[1,1,1,-44,90]",3,1
372098a1,372098,"[1,-1,0,-158,-724]",3,1
372098c1,372098,"[1,0,0,-955,10641]",3,1
372170a1,372170,"[1,-1,1,-888,15867]",3,1
372290a1,372290,"[1,0,1,-2604,50906]",3,1
372308a1,372308,"[0,1,0,-129,520]",3,1
372348a1,372348,"[0,0,0,-3504,79076]",3,1
372350a1,372350,"[1,1,0,-22025,1253125]",3,1
372350a2,372350,"[1,1,0,49475,6637625]",3,1
372381a1,372381,"[1,1,1,-12381,525270]",3,1
372400a1,372400,"[0,0,0,-2275,41650]",3,1
372416bk1,372416,"[0,0,0,-3404,76176]",3,1
372476c1,372476,"[0,1,0,-76210,14399529]",3,1
372490c1,372490,"[1,0,0,-2320,45312]",3,1
372490c2,372490,"[1,0,0,13120,48400]",3,1
372523a1,372523,"[0,1,1,10,30]",3,1
372544b1,372544,"[0,-1,0,-177,-719]",3,1
372558a1,372558,"[1,1,1,-2172,38205]",3,1
372561a1,372561,"[0,-1,1,-56,110]",3,1
372672c1,372672,"[0,0,0,276,-2736]",3,1
372672e1,372672,"[0,0,0,-4044,108304]",3,1
372696a1,372696,"[0,-1,0,-172,901]",3,1
372713b1,372713,"[1,1,0,489,55816]",3,1
372726a1,372726,"[1,-1,0,54,616]",3,1
372726b1,372726,"[1,-1,0,-2166,39348]",3,1
372828c1,372828,"[0,1,0,-234,2025]",3,1
372934c1,372934,"[1,-1,1,-601,2105]",3,1
372963a1,372963,"[1,1,1,-105836,13210202]",3,1
372994a1,372994,"[1,1,0,-1,41]",3,1
373040a1,373040,"[0,1,0,-16,660]",3,1
373103a1,373103,"[0,1,1,-211,377]",3,1
373133a1,373133,"[1,0,0,-3209,69700]",3,1
373136a1,373136,"[0,1,0,-72,4]",3,1
373156a1,373156,"[0,1,0,-250,1449]",3,1
373170d1,373170,"[1,1,0,-1953,32553]",3,1
373241a1,373241,"[1,0,0,-320,2179]",3,1
373274q1,373274,"[1,-1,1,-3051,5967675]",3,1
373281a1,373281,"[1,1,1,-89,290]",3,1
373320p1,373320,"[0,0,0,-11172,527236]",3,1
373342a1,373342,"[1,-1,0,-26,-24]",3,1
373398g1,373398,"[1,0,1,-3893,93332]",3,1
373445a1,373445,"[0,1,1,-6161,184095]",3,1
373504a1,373504,"[0,1,0,-2733,54091]",3,1
373504c1,373504,"[0,0,0,-152,-640]",3,1
373520e1,373520,"[0,1,0,-6496,-38220]",3,2
373520e2,373520,"[0,1,0,-64496,6248980]",3,2
373542e1,373542,"[1,0,1,-450,4312]",3,1
373565a1,373565,"[1,1,1,-106,-306]",3,1
373568g1,373568,"[0,-1,0,-1953,33793]",3,1
373586a1,373586,"[1,0,0,-8762,314596]",3,1
373784a1,373784,"[0,1,0,-129,547]",3,1
373824v1,373824,"[0,0,0,-7716,260800]",3,2
373824v2,373824,"[0,0,0,-6636,336400]",3,2
373825a1,373825,"[0,1,1,-58,644]",3,1
373848d1,373848,"[0,1,0,-457,3899]",3,1
373890bq1,373890,"[1,1,1,-1856,38369]",3,1
373975b1,373975,"[1,1,1,-1638,22906]",3,1
373982c1,373982,"[1,1,1,848,3345]",3,1
373984b1,373984,"[0,1,0,-1617,19039]",3,1
373990b1,373990,"[1,0,1,46,-348]",3,1
374005a1,374005,"[0,-1,1,-361,3196]",3,1
374016b1,374016,"[0,-1,0,73,579]",3,1
374018c1,374018,"[1,0,0,-82,324]",3,1
374022a1,374022,"[1,-1,0,-51,2501]",3,1
374080ba1,374080,"[0,-1,0,-1281,23425]",3,1
374112a1,374112,"[0,0,0,-2604,51136]",3,1
374112b1,374112,"[0,0,0,-1404,-18144]",3,1
374114a1,374114,"[1,1,0,-54,16]",3,1
374114e1,374114,"[1,-1,1,-47364,3976359]",3,1
374149a1,374149,"[0,0,1,-19,12]",3,1
374227a1,374227,"[0,0,1,-1189,15312]",3,1
374331a1,374331,"[0,1,1,-1234,16282]",3,1
374475b1,374475,"[0,1,1,-1908,-19906]",3,1
374496g1,374496,"[0,1,0,5503,99471]",3,1
374511a1,374511,"[1,1,1,-95,416]",3,1
374592i1,374592,"[0,-1,0,-121,697]",3,1
374592bh1,374592,"[0,1,0,-1617,25551]",3,1
